Wavelength (nm),Uc
1440,0.01259235248053
1441,0.01259698189318
1442,0.01260186126883
1443,0.0126071395186
1444,0.01261242187683
1445,0.01261827686042
1446,0.01262485838481
1447,0.01263110725107
1448,0.01263650036929
1449,0.01264186052836
1450,0.01264763081229
1451,0.0126534747544
1452,0.01265937164096
1453,0.01266560829596
1454,0.01267170538631
1455,0.01267720070279
1456,0.01268271429464
1457,0.01268864374378
1458,0.01269466026826
1459,0.0127007009322
1460,0.01270732171803
1461,0.01271418750663
1462,0.01272020611044
1463,0.01272535914214
1464,0.01273044291483
1465,0.01273578873035
1466,0.01274123946228
1467,0.01274709126593
1468,0.01275366053499
1469,0.01276012892223
1470,0.012766022889
1471,0.01277178554302
1472,0.01277776616549
1473,0.01278373570891
1474,0.01279575291254
1475,0.01280222096842
1476,0.01280813646151
1477,0.0128128280969
1478,0.01281774957051
1479,0.01282413891392
1480,0.01283156114741
1481,0.01283874273719
1482,0.01284551602852
1483,0.01285167636111
1484,0.0128571661801
1485,0.01286260405497
1486,0.01286887154687
1487,0.0128755538702
1488,0.0128817090434
1489,0.01288782207255
1490,0.0128942336012
1491,0.01290042623139
1492,0.01290562145973
1493,0.01291060216618
1494,0.01291601754318
1495,0.01292168579291
1496,0.01292772196373
1497,0.01293470774757
1498,0.01294214111072
1499,0.01294908224737
1500,0.01295590499895
1501,0.01296308057907
1502,0.01297029454818
1503,0.01297718351598
1504,0.01298380485872
1505,0.01298980270939
1506,0.01299490430084
1507,0.01299945327837
1508,0.01300467309628
1509,0.01301078632915
1510,0.01301714135806
1511,0.01302391266654
1512,0.0130310798406
1513,0.0130378599817
1514,0.01304384358373
1515,0.01304985760462
1516,0.01305652840743
1517,0.01306359236673
1518,0.01307060937139
1519,0.01307709855288
1520,0.01308252668881
1521,0.01308696359559
1522,0.01309177295618
1523,0.01309783192954
1524,0.01310460753378
1525,0.0131117868393
1526,0.01312001754175
1527,0.0131284878673
1528,0.01313540817404
1529,0.01314119450685
1530,0.01314734633173
1531,0.01315458071303
1532,0.01316220344603
1533,0.01316873685435
1534,0.01317352343416
1535,0.01317725019574
1536,0.01318140806186
1537,0.01318715292157
1538,0.01319430220717
1539,0.01320165101981
1540,0.01320932346083
1541,0.01321772808653
1542,0.01322020619472
1543,0.01322581672675
1544,0.01323088270287
1545,0.01323652482618
1546,0.01324286851303
1547,0.01324945375764
1548,0.0132562579042
1549,0.01326269601257
1550,0.01326822519827
1551,0.01327390416325
1552,0.01328068029201
1553,0.01328771559652
1554,0.01329421615507
1555,0.01330090740909
1556,0.01330779293826
1557,0.01331405582171
1558,0.01331993849839
1559,0.01332644103009
1560,0.0133334420401
1561,0.01334014934177
1562,0.01334656298986
1563,0.01335268738792
1564,0.01335831705554
1565,0.01336356903592
1566,0.01336969653433
1567,0.01337686296784
1568,0.0133839429784
1569,0.01339119139052
1570,0.01339850155599
1571,0.01340541101497
1572,0.01341115322758
1573,0.01341678440038
1574,0.01342297951599
1575,0.01342945220684
1576,0.01343680839548
1577,0.01344550149761
1578,0.01345395375539
1579,0.01346026393066
1580,0.01346553330508
1581,0.0134712709632
1582,0.01347749284241
1583,0.01348344240168
1584,0.01348964814679
1585,0.01349604037563
1586,0.01350192913906
1587,0.01350771859852
1588,0.01351436339854
1589,0.01352195622232
1590,0.01352977755916
1591,0.01353760495789
1592,0.01354506141062
1593,0.01355167621771
1594,0.01355764740349
1595,0.01356363119954
1596,0.01356968640118
1597,0.01357569436009
1598,0.01358271177282
1599,0.0135908568686
1600,0.0135994373679
1601,0.01360815844244
1602,0.01361631380153
1603,0.01362428388261
1604,0.01363246083825
1605,0.01364128171778
1606,0.01364999319949
1607,0.01365737555171
1608,0.01366277037366
1609,0.01366798008992
1610,0.01367446426484
1611,0.01368193057031
1612,0.01369012031707
1613,0.01369897386868
1614,0.01370739193186
1615,0.0137147392616
1616,0.01372220187081
1617,0.01373079400791
1618,0.01373942470272
1619,0.0137478560084
1620,0.01375695867506
1621,0.01376651534881
1622,0.01377526952806
1623,0.01378247086784
1624,0.01378806002234
1625,0.01379287112365
1626,0.01379841164186
1627,0.01380661384356
1628,0.01381675225207
1629,0.01382598405238
1630,0.01383390634131
1631,0.01384197181757
1632,0.01385069403862
1633,0.01385952113308
1634,0.01386805508315
1635,0.01387605412104
1636,0.01388325888549
1637,0.01389067035551
1638,0.01389904542447
1639,0.01390786629343
1640,0.01391620904561
1641,0.01392449301381
1642,0.01393280143067
1643,0.01394026711361
1644,0.01394678362716
1645,0.01395361553616
1646,0.01396082542343
1647,0.01396761687398
1648,0.01397528934403
1649,0.01398492302275
1650,0.01399557428972
1651,0.01400542479871
1652,0.01401338305987
1653,0.01401983506103
1654,0.01402618535216
1655,0.01403379665203
1656,0.0140425966191
1657,0.01405078526861
1658,0.01405784635755
1659,0.01406545380244
1660,0.014074405766
1661,0.01408408509732
1662,0.01409357392059
1663,0.0141029814155
1664,0.01411126141364
1665,0.01411827809074
1666,0.014125411784
1667,0.01413333950282
1668,0.01414143124918
1669,0.01415008080436
1670,0.01415997872062
1671,0.0141700504417
1672,0.01417833955274
1673,0.01420788895441
1674,0.01421137359479
1675,0.01421404660414
1676,0.01421938896971
1677,0.01422801716853
1678,0.01423730431534
1679,0.01424449198632
1680,0.0142508980015
1681,0.01425850794787
1682,0.01426696275416
1683,0.01427499462216
1684,0.01428256065318
1685,0.0142894372536
1686,0.01429575468711
1687,0.01430287576106
1688,0.01431104218717
1689,0.01431865969219
1690,0.01432602688394
1691,0.01433593796296
1692,0.01434715014925
1693,0.01435670112752
1694,0.01436615569307
1695,0.01437781416237
1696,0.01439023836031
1697,0.01440221180777
1698,0.01441471707556
1699,0.01442797078454
1700,0.0144400793581
1701,0.01444831726726
1702,0.01445160731475
1703,0.01445516374776
1704,0.01446145255506
1705,0.01446801038929
1706,0.01447161399725
1707,0.014471204858
1708,0.01447187619048
1709,0.01447701225453
1710,0.01448498471357
1711,0.01449291515101
1712,0.01450161364845
1713,0.01451006458915
1714,0.01451594795662
1715,0.01452080985335
1716,0.01452702768682
1717,0.01453416728825
1718,0.01454199318419
1719,0.01455182317171
1720,0.01456215303547
1721,0.01457012082463
1722,0.01457642012988
1723,0.01458302514771
1724,0.01459013937187
1725,0.01459759310503
1726,0.01460699278431
1727,0.01461679192342
1728,0.01462405028673
1729,0.01463001564562
1730,0.01463734890076
1731,0.01464625537312
1732,0.0146563000543
1733,0.01466654297531
1734,0.01467719778226
1735,0.01468471906698
1736,0.01469111996376
1737,0.01469897713671
1738,0.01470746838514
1739,0.01471626059504
1740,0.0147268687932
1741,0.01473732354931
1742,0.01474444822632
1743,0.01475049245893
1744,0.01475761881894
1745,0.01476512133777
1746,0.01477306752101
1747,0.01478368664426
1748,0.0147949895202
1749,0.01480341987809
1750,0.01481035301555
1751,0.01481742146362
1752,0.01482438976871
1753,0.01483192270793
1754,0.01484169995595
1755,0.0148514904443
1756,0.01485823776436
1757,0.01486389090563
1758,0.0148703821904
1759,0.01487753975072
1760,0.01488573390032
1761,0.01489693431528
1762,0.01490785135583
1763,0.01491529873734
1764,0.01492167608577
1765,0.0149290193285
1766,0.01493673797132
1767,0.01494603153611
1768,0.01495829429752
1769,0.01496968771286
1770,0.01497711574783
1771,0.01498442629936
1772,0.01499348934262
1773,0.01500189411884
1774,0.01501102719168
1775,0.01502240585331
1776,0.01503231837569
1777,0.01503734206456
1778,0.01504125108402
1779,0.01504732397268
1780,0.01505541535181
1781,0.01506580943532
1782,0.01507845953895
1783,0.01508983755653
1784,0.01509900871991
1785,0.01510762079595
1786,0.01511574544754
1787,0.01512222838941
1788,0.01512995766153
1789,0.01514044273718
1790,0.01514975721917
1791,0.01515683514982
1792,0.01516351181554
1793,0.01517028803376
1794,0.01517628320104
1795,0.01518462767591
1796,0.01519570203685
1797,0.01520493392956
1798,0.01521219902315
1799,0.01522024465334
1800,0.03783106048345
1801,0.03783101829048
1802,0.03783191831589
1803,0.03783331875648
1804,0.03783347730781
1805,0.03783313102601
1806,0.03783359072865
1807,0.03783407376435
1808,0.03783444530099
1809,0.03783624840556
1810,0.03783811789544
1811,0.0378371080062
1812,0.03783463755859
1813,0.03783282543152
1814,0.03783204204507
1815,0.03783262272263
1816,0.0378351060222
1817,0.03783685875528
1818,0.03783561125131
1819,0.03783388493872
1820,0.03783350352205
1821,0.0378336624242
1822,0.03783422102585
1823,0.03783538261732
1824,0.03783589413758
1825,0.03783498671714
1826,0.03783444005946
1827,0.03783499324553
1828,0.03783626970115
1829,0.03783913294021
1830,0.0378426484851
1831,0.03784295172915
1832,0.03784007375482
1833,0.03783848174694
1834,0.03783857924983
1835,0.03783761226223
1836,0.03783667029513
1837,0.03783655171116
1838,0.03783604866769
1839,0.03783527638097
1840,0.03783548595303
1841,0.03783595941675
1842,0.03783643638316
1843,0.03783754401537
1844,0.03783832575722
1845,0.03783706176782
1846,0.03783518020313
1847,0.03783427714085
1848,0.03783424920351
1849,0.03783569923631
1850,0.03783924199684
1851,0.03784142212868
1852,0.03783986130565
1853,0.03783793548281
1854,0.03783799532224
1855,0.03783947518964
1856,0.03784430665651
1857,0.03785158181193
1858,0.0378543155537
1859,0.0378502024178
1860,0.0378455528805
1861,0.03784300343797
1862,0.03784201462083
1863,0.03784829554352
1864,0.03785835520948
1865,0.03785862780739
1866,0.03785112649508
1867,0.03784735193629
1868,0.03784916732476
1869,0.0378563899892
1870,0.03787352436302
1871,0.03788902900626
1872,0.03788794798687
1873,0.03788276539742
1874,0.03788263400858
1875,0.03787901121947
1876,0.03787432518328
1877,0.03788300454114
1878,0.03789179911616
1879,0.03788469568838
1880,0.03786833457247
1881,0.03785810435659
1882,0.03785473622895
1883,0.03786173807741
1884,0.0378722267815
1885,0.03787371669371
1886,0.03786401756277
1887,0.03785489079778
1888,0.03785279299423
1889,0.03785300351978
1890,0.03785710806028
1891,0.0378596844524
1892,0.03785782578057
1893,0.03786228068213
1894,0.03786287132368
1895,0.03786251124994
1896,0.03786613776064
1897,0.03785913158656
1898,0.03785110331448
1899,0.03785119961923
1900,0.03784931163293
1901,0.03785141725461
1902,0.03785540164329
1903,0.0378539262537
1904,0.0378571072232
1905,0.03785961183777
1906,0.03785434090359
1907,0.0378506380071
1908,0.03784858576507
1909,0.03784616343501
1910,0.03784652926446
1911,0.03784582282502
1912,0.03784462669216
1913,0.03784495169595
1914,0.03784380079875
1915,0.03784306708539
1916,0.03784360269193
1917,0.03784390493619
1918,0.03784476472991
1919,0.03784506040184
1920,0.03784438483206
1921,0.03784522210701
1922,0.03784544629106
1923,0.03784467361308
1924,0.03784510242966
1925,0.03784480010537
1926,0.03784479073938
1927,0.03784571612539
1928,0.03784455862812
1929,0.03784300029293
1930,0.03784270129887
1931,0.03784186368381
1932,0.03784180032042
1933,0.03784234018563
1934,0.0378430557432
1935,0.03784585555532
1936,0.0378474075793
1937,0.03784759441577
1938,0.03784801814885
1939,0.03784670531873
1940,0.03784491146916
1941,0.03784475768888
1942,0.03784413182611
1943,0.03784352584373
1944,0.03784354568676
1945,0.03784369382861
1946,0.03784556006752
1947,0.03784674469677
1948,0.03784655829666
1949,0.03784790345397
1950,0.03784829358531
1951,0.03784700759714
1952,0.03784628889887
1953,0.0378453723789
1954,0.03784552598099
1955,0.03784667084607
1956,0.03784595001632
1957,0.03784615255611
1958,0.0378468953652
1959,0.03784595720768
1960,0.0378457823949
1961,0.03784599650083
1962,0.0378455045344
1963,0.03784558695293
1964,0.03784554409549
1965,0.03784547650037
1966,0.03784572267366
1967,0.03784545828234
1968,0.03784567681575
1969,0.03784605731836
1970,0.03784588751606
1971,0.03784969074239
1972,0.0378500930449
1973,0.03785021409929
1974,0.03785141691084
1975,0.03785187758686
1976,0.03785185986432
1977,0.03785240500197
1978,0.03785201890185
1979,0.03785129643566
1980,0.03785072998187
1981,0.03785043801054
1982,0.03785168540319
1983,0.03785291151314
1984,0.03785425613239
1985,0.03785639521312
1986,0.03785585994794
1987,0.0378542396742
1988,0.03785449196954
1989,0.03785374435923
1990,0.0378533492146
1991,0.03785359974287
1992,0.03785339871174
1993,0.0378545214403
1994,0.0378549850257
1995,0.03785564790879
1996,0.03786016906468
1997,0.03786210264135
1998,0.03786226385491
1999,0.03786247758146
2000,0.03786064230698
2001,0.03785923740309
2002,0.03785772421984
2003,0.03785487978343
2004,0.03785552008017
2005,0.03785775167775
2006,0.03785896193833
2007,0.03785966085853
2008,0.03785941117395
2009,0.03786036966546
2010,0.03786243138898
2011,0.03786233377678
2012,0.0378642766336
2013,0.03786607301935
2014,0.03786579484926
2015,0.03786662800178
2016,0.03786503046231
2017,0.0378716406408
2018,0.03788642358611
2019,0.03788425762539
2020,0.03787595234145
2021,0.03786933504668
2022,0.03786089143988
2023,0.03786208685666
2024,0.03786486166582
2025,0.03786442232829
2026,0.03786775268234
2027,0.03791651751709
2028,0.03792162599525
2029,0.03791296220341
2030,0.03790008012424
2031,0.03789781783077
2032,0.03789750287044
2033,0.03789717253699
2034,0.03790158210853
2035,0.03789766799604
2036,0.03788704321664
2037,0.03788229082298
2038,0.03788003059317
2039,0.03788095576304
2040,0.03788243096158
2041,0.03788198258045
2042,0.03788261652754
2043,0.03788240284379
2044,0.03787969816489
2045,0.0378747080352
2046,0.03786791945445
2047,0.03786478049274
2048,0.03786260739886
2049,0.03786072402404
2050,0.03786590719968
2051,0.03786796216634
2052,0.03787196148088
2053,0.03788908804276
2054,0.03790111249286
2055,0.03790973677313
2056,0.03790828237727
2057,0.03788969667586
2058,0.03787962116338
2059,0.03787692041339
2060,0.03787205819266
2061,0.03786777658416
2062,0.03786102130451
2063,0.03785893701359
2064,0.03786213558202
2065,0.03786737389492
2066,0.03788404943559
2067,0.03789513483325
2068,0.03789255322614
2069,0.03788620594581
2070,0.03787844008297
2071,0.03787879498483
2072,0.0378859451516
2073,0.03788611925082
2074,0.03788310277641
2075,0.03788030770887
2076,0.03787982920541
2077,0.03788096926457
2078,0.03787479424882
2079,0.03786802675178
2080,0.03786447487348
2081,0.03786468443999
2082,0.03787258395855
2083,0.03787307639556
2084,0.03786771370076
2085,0.0378793170402
2086,0.03790278994995
2087,0.03791375054462
2088,0.03790747491259
2089,0.03789800351616
2090,0.03789171877947
2091,0.03787692372542
2092,0.03786492794281
2093,0.03786779249622
2094,0.03786820820007
2095,0.03787092129637
2096,0.03787878772309
2097,0.03788304041692
2098,0.03788405496664
2099,0.03788027491932
2100,0.03788050400464
2101,0.03788137573425
2102,0.03787394545658
2103,0.03787486027752
2104,0.03788078363117
2105,0.03788408621775
2106,0.0379019959052
2107,0.03792583945942
2108,0.03792679130648
2109,0.03790262873669
2110,0.03788217357559
2111,0.03788334304142
2112,0.03788431072929
2113,0.03788572665802
2114,0.03789835650243
2115,0.03791105395134
2116,0.03792396600015
2117,0.03792686233383
2118,0.03789348746287
2119,0.03788383041609
2120,0.03787549275942
2121,0.03787367894508
2122,0.03787789269572
2123,0.0378768347701
2124,0.03788645301756
2125,0.03788644791585
2126,0.03790651620261
2127,0.0379719178258
2128,0.03800344868345
2129,0.03801136725106
2130,0.03798854268659
2131,0.03791606182793
2132,0.0378891757132
2133,0.03788340705314
2134,0.03787982436522
2135,0.03788265869796
2136,0.03787407052424
2137,0.03787412974563
2138,0.03787646401052
2139,0.03787849147306
2140,0.03788529761605
2141,0.03787888365426
2142,0.03790330983061
2143,0.03793978841828
2144,0.03796685820516
2145,0.03798494210252
2146,0.03794815074274
2147,0.03790709229871
2148,0.0379133417605
2149,0.03791235350757
2150,0.03790843670113
2151,0.03790696332685
2152,0.03790025192116
2153,0.03789415081321
2154,0.0378895613302
2155,0.03789331498492
2156,0.03789675981026
2157,0.03789677905641
2158,0.03790401527054
2159,0.03790939155541
2160,0.03791406443225
2161,0.03791648176438
2162,0.03791222103772
2163,0.03791246383245
2164,0.03791496540655
2165,0.03791888257624
2166,0.03791746086124
2167,0.03790534123319
2168,0.03790026616114
2169,0.03789806710545
2170,0.03789459593451
2171,0.03789454819843
2172,0.03789368121755
2173,0.0379009784361
2174,0.03790750153549
2175,0.03790766493316
2176,0.03790681496457
2177,0.03790194894224
2178,0.03790306023028
2179,0.03790747720946
2180,0.03790613905615
2181,0.03790509152667
2182,0.03789961909267
2183,0.03789450855911
2184,0.03789425608999
2185,0.03789033147791
2186,0.03788873041902
2187,0.03788613318071
2188,0.0378810830472
2189,0.03787768756259
2190,0.03787400817854
2191,0.03786393099039
2192,0.03786198740419
2193,0.03786240289181
2194,0.03786737122622
2195,0.03786923017607
2196,0.03787004703575
2197,0.0378658398408
2198,0.0378592029552
2199,0.03785960552391
2200,0.03786420222314
2201,0.03787263601932
2202,0.03787790097106
2203,0.03788146563446
2204,0.03788795822387
2205,0.03788753427886
2206,0.03788963352053
2207,0.03789511964446
2208,0.03790041388765
2209,0.0379055805861
2210,0.03790570764808
2211,0.03790807306909
2212,0.03790302362767
2213,0.03788732628149
2214,0.03787845273862
2215,0.03787760917756
2216,0.03788629217476
2217,0.0378953321767
2218,0.03789560347248
2219,0.03789196739831
2220,0.03788221599933
2221,0.03787566493143
2222,0.03787443010419
2223,0.03787048934397
2224,0.03786888233853
2225,0.03786454382581
2226,0.03786209977121
2227,0.03786740906408
2228,0.03787934556574
2229,0.03789515383734
2230,0.03790732059006
2231,0.03792107662011
2232,0.03792661923916
2233,0.03792206764992
2234,0.03791980235427
2235,0.03790740031624
2236,0.03789016873377
2237,0.03787980869882
2238,0.03787393786918
2239,0.0378757442588
2240,0.03787566880453
2241,0.03787648545647
2242,0.03787915129551
2243,0.03787972867285
2244,0.03787987643151
2245,0.03787086713959
2246,0.03786368147145
2247,0.03786357338996
2248,0.03786590780435
2249,0.03787214421381
2250,0.03786725090943
2251,0.03785941357282
2252,0.03785996984914
2253,0.0378641022509
2254,0.0378688115521
2255,0.03787137437044
2256,0.03787712710168
2257,0.03788167206639
2258,0.03788122289637
2259,0.03788069113613
2260,0.03788114167602
2261,0.03788339392566
2262,0.0378844929315
2263,0.03788326141842
2264,0.03787886724804
2265,0.0378697357989
2266,0.03786420311419
2267,0.03786296342246
2268,0.03786412720458
2269,0.03786692085019
2270,0.03786741133488
2271,0.0378686532177
2272,0.0378714158611
2273,0.03787544814722
2274,0.03787827121509
2275,0.03788296727624
2276,0.03789401952219
2277,0.03790441182924
2278,0.03791744704886
2279,0.03793131517331
2280,0.03794402483278
2281,0.03795777379905
2282,0.03796805313335
2283,0.03797399215372
2284,0.03796517862353
2285,0.03794174313258
2286,0.03792171996097
2287,0.03790112294164
2288,0.03788581961692
2289,0.03787668318159
2290,0.03786930104807
2291,0.03786656806152
2292,0.03786763828924
2293,0.03787279293393
2294,0.03787614774235
2295,0.03787842439638
2296,0.03788042933715
2297,0.03788156872058
2298,0.03788312495016
2299,0.03788247551509
2300,0.03788676396289
2301,0.0378997316627
2302,0.03791016659523
2303,0.03791822719448
2304,0.0379174113762
2305,0.03791805372982
2306,0.03792318482928
2307,0.03793213107642
2308,0.03794349234428
2309,0.03795326984674
2310,0.03796506212336
2311,0.03797794877336
2312,0.0379927399409
2313,0.0380052199061
2314,0.03801791855464
2315,0.03803596517093
2316,0.03804904051232
2317,0.03806341092224
2318,0.03808021636856
2319,0.03809725714951
2320,0.03811122275811
2321,0.03811661827701
2322,0.03812118826803
2323,0.03812554902132
2324,0.03813647145144
2325,0.03814839735642
2326,0.03815568382608
2327,0.03816620688639
2328,0.03818002248745
2329,0.03820235746393
2330,0.03821573688786
2331,0.03822473498035
2332,0.03823715442153
2333,0.03823841970268
2334,0.03824102822219
2335,0.03824836717564
2336,0.03826070673406
2337,0.03827742333323
2338,0.03830464755663
2339,0.03833668318481
2340,0.03835661266233
2341,0.03837061076277
2342,0.03837406576497
2343,0.03836976554176
2344,0.03836877479893
2345,0.0383766833768
2346,0.03839588617672
2347,0.0384044128029
2348,0.03841325756597
2349,0.03841888949226
2350,0.03841997276766
2351,0.03843157480171
2352,0.03844317062369
2353,0.03845511777291
2354,0.03846625187588
2355,0.03848139215439
2356,0.03849718959898
2357,0.03851545175109
2358,0.03853545394594
2359,0.03855037315751
2360,0.03857344563271
2361,0.03859761385606
2362,0.03862362987028
2363,0.03864235563462
2364,0.03864517530962
2365,0.03864501149622
2366,0.03864082112091
2367,0.03864183324303
2368,0.03865029742916
2369,0.03867349523947
2370,0.03870749282531
2371,0.03874564568441
2372,0.03878191842469
2373,0.03879738387485
2374,0.03881002045757
2375,0.03883317050517
2376,0.03886682049921
2377,0.03889260304258
2378,0.03890636448928
2379,0.03892154810213
2380,0.03893332619835
2381,0.03894824234403
2382,0.03894966666273
2383,0.03893876129742
2384,0.03893830234319
2385,0.03894611579053
2386,0.03896387210614
2387,0.03898823989239
2388,0.03901826403807
2389,0.03903585969519
2390,0.03904567016784
2391,0.03904413443486
2392,0.0390345083494
2393,0.03903946464
2394,0.03906297369016
2395,0.03910519681776
2396,0.03914136900016
2397,0.03917534748225
2398,0.03920570379637
2399,0.03922467081705
2400,0.03924755103028
2401,0.03924755103028
2402,0.03924755103028
2403,0.03924755103028
2404,0.03924755103028
2405,0.03924755103028
2406,0.03924755103028
2407,0.03924755103028
2408,0.03924755103028
2409,0.03924755103028
2410,0.03924755103028
2411,0.03924755103028
2412,0.03924755103028
2413,0.03924755103028
2414,0.03924755103028
2415,0.03924755103028
2416,0.03924755103028
2417,0.03924755103028
2418,0.03924755103028
2419,0.03924755103028
2420,0.03924755103028
2421,0.03924755103028
2422,0.03924755103028
2423,0.03924755103028
2424,0.03924755103028
2425,0.03924755103028
2426,0.03924755103028
2427,0.03924755103028
2428,0.03924755103028
2429,0.03924755103028
2430,0.03924755103028
2431,0.03924755103028
2432,0.03924755103028
2433,0.03924755103028
2434,0.03924755103028
2435,0.03924755103028
2436,0.03924755103028
2437,0.03924755103028
2438,0.03924755103028
2439,0.03924755103028
2440,0.03924755103028
2441,0.03924755103028
2442,0.03924755103028
2443,0.03924755103028
2444,0.03924755103028
2445,0.03924755103028
2446,0.03924755103028
2447,0.03924755103028
2448,0.03924755103028
2449,0.03924755103028
2450,0.03924755103028
2451,0.03924755103028
2452,0.03924755103028
2453,0.03924755103028
2454,0.03924755103028
2455,0.03924755103028
2456,0.03924755103028
2457,0.03924755103028
2458,0.03924755103028
2459,0.03924755103028
2460,0.03924755103028
2461,0.03924755103028
2462,0.03924755103028
2463,0.03924755103028
2464,0.03924755103028
2465,0.03924755103028
2466,0.03924755103028
2467,0.03924755103028
2468,0.03924755103028
2469,0.03924755103028
2470,0.03924755103028
2471,0.03924755103028
2472,0.03924755103028
2473,0.03924755103028
2474,0.03924755103028
2475,0.03924755103028
2476,0.03924755103028
2477,0.03924755103028
2478,0.03924755103028
2479,0.03924755103028
2480,0.03924755103028
2481,0.03924755103028
2482,0.03924755103028
2483,0.03924755103028
2484,0.03924755103028
2485,0.03924755103028
2486,0.03924755103028
2487,0.03924755103028
2488,0.03924755103028
2489,0.03924755103028
2490,0.03924755103028
2491,0.03924755103028
2492,0.03924755103028
2493,0.03924755103028
2494,0.03924755103028
2495,0.03924755103028
2496,0.03924755103028
2497,0.03924755103028
2498,0.03924755103028
2499,0.03924755103028
2500,0.03924755103028
